Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Age
1509,60,RL,80.0,9600,1,,1,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,5.0,329.0,1.0,0.0,386.0,715.0,GasA,3,1,SBrkr,930,715,0,1645,0.0,0.0,1,2,4,1,3.0,7,0.0,0,0.0,Attchd,1971.0,0.0,2.0,441.0,3.0,3.0,1,0,78,0,0,0,0,0.0,2.0,,0,6,2010,WD,Normal,51
1510,20,RL,80.0,9600,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,VinylSd,VinylSd,BrkFace,172.0,3,3,CBlock,3.0,3.0,No,3.0,698.0,1.0,0.0,534.0,1232.0,GasA,3,1,SBrkr,1232,0,0,1232,1.0,0.0,1,1,3,1,3.0,6,0.0,0,0.0,Attchd,1966.0,0.0,2.0,490.0,3.0,3.0,1,0,224,0,0,0,0,0.0,0.0,,0,4,2010,WD,Normal,56
1511,20,RL,90.0,9900,1,,1,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,No,4.0,1059.0,1.0,0.0,150.0,1209.0,GasA,4,1,SBrkr,1209,0,0,1209,1.0,0.0,1,0,3,1,3.0,6,0.0,0,0.0,Attchd,1966.0,0.0,2.0,504.0,3.0,3.0,1,0,0,120,0,0,0,0.0,0.0,,0,4,2010,ConLD,Normal,56
1512,20,RL,88.0,9680,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,3,3,CBlock,3.0,3.0,No,4.0,1010.0,1.0,0.0,500.0,1510.0,GasA,5,1,SBrkr,1510,0,0,1510,1.0,0.0,2,0,3,1,4.0,6,0.0,0,0.0,Attchd,1967.0,0.0,2.0,517.0,3.0,3.0,1,0,40,0,0,204,0,0.0,4.0,,0,4,2010,WD,Normal,55
1513,80,RL,,10600,1,1.0,0,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,No,1.0,0.0,1.0,0.0,533.0,533.0,GasA,3,1,SBrkr,1131,644,0,1775,0.0,0.0,2,0,3,1,3.0,8,0.0,0,0.0,Attchd,1964.0,1.0,2.0,480.0,3.0,3.0,1,0,172,0,0,0,0,0.0,0.0,,0,5,2010,COD,Family,58
1514,90,RL,98.0,13260,1,,0,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,6,1962,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,144.0,3,3,CBlock,3.0,3.0,No,4.0,1500.0,1.0,0.0,228.0,1728.0,GasA,3,1,SBrkr,1728,0,0,1728,2.0,0.0,2,0,6,2,3.0,10,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,,0,1,2010,Oth,Abnorml,60
1515,50,RL,68.0,9724,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,1952,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,265.0,4,3,CBlock,3.0,3.0,No,2.0,670.0,1.0,0.0,470.0,1140.0,GasA,4,1,SBrkr,1929,532,0,2461,0.0,0.0,2,0,3,1,3.0,7,2.0,2,4.0,Detchd,1994.0,1.0,2.0,400.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,,0,3,2010,WD,Normal,70
1516,50,RL,120.0,17360,1,,1,Lvl,1,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,3,4,CBlock,3.0,3.0,No,3.0,300.0,1.0,0.0,482.0,782.0,GasA,3,1,SBrkr,1019,537,0,1556,0.0,0.0,2,0,3,1,3.0,6,0.0,1,4.0,Attchd,1949.0,1.0,2.0,470.0,3.0,3.0,1,0,0,150,0,0,0,0.0,0.0,,0,1,2010,WD,Normal,73
1517,85,RL,75.0,11380,1,,0,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,3,3,CBlock,3.0,3.0,Gd,6.0,944.0,1.0,0.0,136.0,1080.0,GasA,4,1,SBrkr,1128,0,0,1128,1.0,0.0,1,0,2,1,4.0,5,0.0,1,4.0,Attchd,1966.0,1.0,1.0,315.0,3.0,3.0,1,238,0,0,0,0,0,0.0,0.0,Shed,1500,1,2010,WD,Normal,56
1518,90,RL,70.0,8267,1,,1,Lvl,1,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,No,1.0,0.0,1.0,0.0,1604.0,1604.0,GasA,3,1,SBrkr,1604,0,0,1604,0.0,0.0,2,0,4,2,3.0,8,0.0,0,0.0,Attchd,1958.0,1.0,2.0,576.0,3.0,3.0,1,42,0,0,0,0,0,0.0,0.0,,0,3,2010,WD,Normal,64
1519,20,RL,70.0,8197,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,4,3,PConc,4.0,3.0,No,6.0,1188.0,1.0,0.0,292.0,1480.0,GasA,5,1,SBrkr,1480,0,0,1480,1.0,0.0,2,0,3,1,4.0,7,0.0,0,0.0,Attchd,2003.0,0.0,2.0,620.0,3.0,3.0,1,252,73,0,0,0,0,0.0,3.0,Shed,300,2,2010,WD,Normal,19
1520,20,RL,,8050,1,,0,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,3,3,CBlock,3.0,3.0,No,4.0,856.0,3.0,162.0,125.0,1143.0,GasA,3,1,SBrkr,1143,0,0,1143,1.0,0.0,1,0,3,1,3.0,6,0.0,0,0.0,Attchd,1959.0,0.0,1.0,308.0,3.0,3.0,1,0,0,0,0,0,0,0.0,4.0,,0,5,2010,WD,Normal,63
1521,20,RL,87.0,10725,1,,0,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,3,3,CBlock,3.0,3.0,No,3.0,936.0,1.0,0.0,270.0,1206.0,GasA,2,1,SBrkr,1206,0,0,1206,0.0,0.0,1,0,3,1,3.0,6,0.0,0,0.0,Attchd,1959.0,0.0,1.0,312.0,3.0,3.0,1,0,21,0,0,0,0,0.0,0.0,,0,5,2010,WD,Normal,63
1522,20,RL,80.0,10032,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1959,1959,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,432.0,3,3,CBlock,3.0,3.0,No,3.0,734.0,1.0,0.0,510.0,1244.0,GasA,5,1,SBrkr,1580,0,0,1580,1.0,0.0,1,1,3,1,3.0,6,0.0,2,4.0,Attchd,1956.0,1.0,2.0,440.0,3.0,3.0,1,0,28,0,0,160,0,0.0,2.0,,0,6,2010,WD,Normal,63
1523,50,RL,60.0,8382,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,1.0,0.0,1.0,0.0,832.0,832.0,GasA,3,1,FuseA,832,505,0,1337,0.0,0.0,1,0,3,1,3.0,5,0.0,0,0.0,Attchd,1956.0,1.0,1.0,263.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,2,2010,WD,Normal,66
1524,20,RL,60.0,10950,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,No,4.0,339.0,1.0,0.0,525.0,864.0,GasA,3,1,SBrkr,1064,0,0,1064,0.0,1.0,1,0,2,1,2.0,4,0.0,0,0.0,Detchd,1952.0,1.0,1.0,318.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,5,2010,WD,Normal,70
1525,20,RL,119.0,10895,1,,1,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,No,3.0,648.0,1.0,0.0,324.0,972.0,GasA,3,1,SBrkr,972,0,0,972,0.0,0.0,1,0,3,1,3.0,5,0.0,0,0.0,Attchd,1955.0,1.0,1.0,305.0,3.0,3.0,1,0,0,205,0,0,0,0.0,2.0,,0,6,2010,WD,Normal,67
1526,190,RL,70.0,13587,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,Av,3.0,532.0,1.0,0.0,456.0,988.0,GasA,3,1,SBrkr,988,0,0,988,1.0,0.0,1,0,2,1,3.0,5,0.0,0,0.0,Attchd,1958.0,1.0,1.0,264.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,4,2010,WD,Abnorml,64
1527,30,RL,65.0,7898,1,,1,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,No,1.0,0.0,1.0,0.0,576.0,576.0,GasA,4,1,SBrkr,985,0,0,985,0.0,1.0,1,0,2,1,3.0,4,0.0,0,0.0,Detchd,1989.0,1.0,2.0,676.0,3.0,3.0,0,0,0,0,0,0,0,0.0,0.0,,0,4,2010,WD,Normal,102
1528,50,RL,60.0,8064,1,,1,Lvl,1,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,No,5.0,481.0,3.0,174.0,161.0,816.0,GasA,3,1,SBrkr,816,408,0,1224,1.0,0.0,1,0,3,1,3.0,5,0.0,0,0.0,Detchd,1950.0,1.0,1.0,280.0,3.0,3.0,1,414,0,0,0,0,0,0.0,2.0,,0,5,2010,WD,Normal,74
1529,20,RL,81.0,7635,1,,0,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,3.0,588.0,2.0,350.0,237.0,1175.0,GasA,5,1,SBrkr,1175,0,0,1175,0.0,0.0,1,1,3,1,3.0,6,0.0,0,0.0,Detchd,1960.0,0.0,2.0,484.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,6,2010,WD,Normal,62
1530,20,RL,80.0,9760,1,,1,Lvl,1,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,3,3,CBlock,3.0,3.0,Gd,4.0,717.0,2.0,263.0,415.0,1395.0,GasA,3,1,SBrkr,1395,0,0,1395,1.0,0.0,1,0,2,1,3.0,7,1.0,1,3.0,Attchd,1963.0,0.0,2.0,440.0,3.0,3.0,1,657,0,113,0,240,0,0.0,0.0,,0,5,2010,WD,Normal,59
1531,50,RM,60.0,4800,1,,1,Lvl,1,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771.0,3,3,PConc,3.0,3.0,No,5.0,48.0,1.0,0.0,661.0,709.0,GasA,3,1,SBrkr,1157,687,0,1844,1.0,0.0,1,0,3,1,3.0,9,2.0,2,4.0,Basment,1900.0,1.0,1.0,240.0,3.0,3.0,1,84,0,0,0,0,0,0.0,0.0,,0,1,2010,COD,Abnorml,122
1532,30,RM,56.0,4485,1,0.0,1,Lvl,1,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,No,4.0,579.0,1.0,0.0,357.0,936.0,GasA,3,1,SBrkr,936,0,0,936,1.0,0.0,1,0,2,1,3.0,5,0.0,1,4.0,,,0.0,0.0,0.0,0.0,0.0,0,51,0,135,0,0,0,0.0,3.0,,0,5,2010,WD,Normal,102
1533,20,RM,69.0,5805,1,0.0,1,Bnk,1,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,Mn,4.0,274.0,3.0,1073.0,0.0,1347.0,GasA,4,1,SBrkr,1347,0,0,1347,1.0,1.0,1,0,3,1,4.0,6,0.0,0,0.0,Detchd,1957.0,1.0,2.0,551.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,6,2010,WD,Normal,65
1534,45,RM,50.0,6900,1,,1,Lvl,1,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1938,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4.0,3.0,No,1.0,0.0,1.0,0.0,827.0,827.0,GasA,4,1,SBrkr,827,424,0,1251,0.0,0.0,1,0,3,1,2.0,6,0.0,0,0.0,Detchd,1938.0,1.0,1.0,240.0,2.0,3.0,0,0,0,0,0,0,0,0.0,0.0,,0,1,2010,WD,Normal,84
1535,50,RM,69.0,11851,1,,1,Lvl,1,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3.0,3.0,No,4.0,780.0,1.0,0.0,247.0,1027.0,GasA,5,1,SBrkr,1027,606,0,1633,0.0,0.0,1,0,3,1,4.0,7,0.0,1,4.0,Detchd,1948.0,1.0,1.0,240.0,3.0,3.0,1,0,100,126,0,0,0,0.0,0.0,,0,6,2010,WD,Normal,74
1536,50,RM,,8239,1,,1,Lvl,1,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1920,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,No,3.0,176.0,1.0,0.0,832.0,1008.0,GasA,3,1,SBrkr,1060,185,0,1245,0.0,0.0,1,0,3,1,3.0,6,0.0,0,0.0,Detchd,1962.0,1.0,1.0,315.0,3.0,3.0,1,0,0,334,0,0,0,0.0,0.0,,0,3,2010,WD,Normal,102
1537,30,RM,68.0,9656,1,,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,2,BrkTil,2.0,2.0,No,1.0,0.0,1.0,0.0,678.0,678.0,GasA,3,0,SBrkr,832,0,0,832,0.0,0.0,1,0,2,1,3.0,5,0.0,1,4.0,Detchd,1928.0,1.0,2.0,780.0,2.0,2.0,0,0,0,0,0,0,0,0.0,0.0,,0,6,2010,WD,Abnorml,99
1538,70,RM,60.0,9600,1,0.0,1,Lvl,1,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1900,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3.0,3.0,No,1.0,0.0,1.0,0.0,930.0,930.0,GasW,3,0,SBrkr,930,636,0,1566,0.0,0.0,2,0,3,1,4.0,7,0.0,0,0.0,Detchd,1930.0,1.0,1.0,288.0,3.0,3.0,1,54,228,246,0,0,0,0.0,0.0,,0,4,2010,WD,Abnorml,122
1539,70,RM,50.0,9000,1,0.0,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1890,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,Stone,2.0,2.0,No,1.0,0.0,1.0,0.0,346.0,346.0,GasA,5,1,SBrkr,1157,1111,0,2268,0.0,0.0,3,0,3,1,4.0,7,0.0,0,0.0,Detchd,2003.0,1.0,2.0,624.0,3.0,3.0,0,0,108,0,0,0,0,0.0,0.0,,0,4,2010,WD,Normal,132
1540,190,RM,100.0,9045,1,,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,3.0,3.0,Mn,1.0,0.0,1.0,0.0,840.0,840.0,Grav,2,0,FuseF,1128,1128,0,2256,0.0,0.0,2,0,4,2,2.0,12,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,0,18,18,0,0,0,0.0,0.0,,0,6,2010,WD,Abnorml,112
1541,70,RM,60.0,10560,1,,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2.0,3.0,No,3.0,283.0,1.0,0.0,455.0,738.0,GasA,5,1,SBrkr,868,602,0,1470,0.0,0.0,1,1,2,1,3.0,6,1.0,0,0.0,Detchd,1970.0,1.0,2.0,624.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,6,2010,WD,Normal,100
1542,50,RM,53.0,5830,1,,1,Lvl,1,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,No,3.0,788.0,1.0,0.0,200.0,988.0,GasA,5,1,SBrkr,1030,582,0,1612,0.0,0.0,1,1,3,1,3.0,7,0.0,0,0.0,Detchd,1950.0,1.0,1.0,363.0,3.0,3.0,1,0,0,0,0,0,0,0.0,3.0,,0,3,2010,WD,Normal,72
1543,75,RL,,7793,1,,0,Bnk,1,Corner,Gtl,BrkSide,Norm,Norm,1Fam,2.5Unf,7,7,1922,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,3.0,No,4.0,474.0,1.0,0.0,634.0,1108.0,GasA,3,0,FuseA,1160,908,0,2068,0.0,0.0,1,1,3,1,4.0,8,0.0,1,4.0,Detchd,1928.0,1.0,1.0,315.0,3.0,3.0,1,0,0,60,0,0,0,0.0,0.0,,0,5,2010,WD,Normal,100
1544,30,RM,50.0,5000,1,,1,Lvl,1,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,No,3.0,188.0,1.0,0.0,577.0,765.0,GasA,3,0,FuseF,765,0,0,765,1.0,0.0,1,0,2,1,4.0,4,0.0,0,0.0,Detchd,1926.0,1.0,1.0,200.0,2.0,3.0,0,135,0,41,0,0,0,0.0,3.0,,0,4,2010,WD,Normal,97
1545,50,RM,50.0,6000,1,,1,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,4.0,No,4.0,452.0,2.0,12.0,144.0,608.0,GasA,3,1,SBrkr,608,524,0,1132,1.0,0.0,1,0,2,1,3.0,5,0.0,0,0.0,Detchd,1939.0,1.0,1.0,240.0,3.0,3.0,1,0,0,128,0,0,0,0.0,3.0,,0,4,2010,WD,Abnorml,83
1546,50,RM,50.0,6000,1,,1,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,No,2.0,264.0,1.0,0.0,308.0,572.0,GasA,5,1,FuseA,848,348,0,1196,0.0,1.0,1,1,3,1,3.0,6,0.0,2,4.0,Detchd,1973.0,1.0,2.0,576.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,3,2010,WD,Normal,82
1547,50,RM,53.0,6360,1,,1,Lvl,1,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,3,3,CBlock,3.0,3.0,No,3.0,360.0,2.0,159.0,316.0,835.0,GasA,3,1,FuseA,955,498,0,1453,0.0,0.0,1,1,3,1,4.0,7,2.0,2,2.0,Detchd,1942.0,1.0,1.0,240.0,3.0,3.0,1,0,0,35,0,148,0,0.0,0.0,,0,3,2010,WD,Normal,80
1548,50,RM,50.0,6000,1,,1,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,3.0,300.0,1.0,0.0,480.0,780.0,GasA,3,1,SBrkr,780,636,0,1416,0.0,0.0,1,1,3,1,3.0,6,0.0,0,0.0,Detchd,1948.0,1.0,1.0,312.0,3.0,3.0,0,221,0,48,0,0,0,0.0,0.0,,0,3,2010,WD,Normal,74
1549,50,RM,52.0,6240,1,,1,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1936,1980,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,2.0,No,3.0,276.0,1.0,0.0,252.0,528.0,GasA,4,1,SBrkr,548,492,0,1040,0.0,0.0,1,0,2,1,3.0,5,0.0,0,0.0,Detchd,1979.0,0.0,2.0,624.0,3.0,3.0,0,306,0,32,0,0,0,0.0,0.0,,0,5,2010,WD,Normal,86
1550,50,RM,52.0,6240,1,,1,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,No,2.0,448.0,1.0,0.0,480.0,928.0,GasA,3,1,FuseF,928,608,0,1536,0.0,0.0,2,0,4,1,3.0,7,0.0,1,4.0,Detchd,1930.0,1.0,2.0,480.0,3.0,3.0,1,0,10,0,0,0,0,0.0,3.0,,0,3,2010,WD,Normal,92
1551,30,RM,51.0,6120,1,,1,Lvl,1,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2.0,2.0,No,5.0,960.0,1.0,0.0,164.0,1124.0,GasA,3,1,SBrkr,1068,0,0,1068,1.0,0.0,1,0,2,1,3.0,5,0.0,1,4.0,Detchd,1923.0,1.0,1.0,288.0,3.0,3.0,1,0,0,128,0,0,0,0.0,0.0,,0,3,2010,WD,Normal,99
1552,50,RM,57.0,8094,1,0.0,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3.0,3.0,No,1.0,0.0,1.0,0.0,888.0,888.0,GasA,5,1,SBrkr,888,1074,0,1962,0.0,0.0,1,1,4,1,3.0,9,0.0,1,3.0,Detchd,1915.0,1.0,2.0,572.0,3.0,3.0,1,160,0,364,0,0,0,0.0,4.0,,0,6,2010,WD,Normal,107
1553,70,RM,60.0,12900,1,0.0,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1912,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3.0,3.0,No,1.0,0.0,1.0,0.0,780.0,780.0,GasA,5,1,SBrkr,780,780,0,1560,0.0,0.0,1,1,3,1,4.0,7,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,344,0,0,0,168,0,0.0,0.0,,0,5,2010,WD,Normal,110
1554,70,RM,52.0,3068,1,0.0,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3.0,3.0,No,1.0,0.0,1.0,0.0,662.0,662.0,GasA,5,1,SBrkr,662,662,0,1324,0.0,1.0,1,0,3,1,3.0,6,0.0,0,0.0,Detchd,1920.0,1.0,1.0,180.0,3.0,3.0,1,0,0,112,0,0,0,0.0,4.0,,0,2,2010,WD,Normal,102
1555,20,RL,100.0,15263,1,,0,Lvl,1,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,90.0,3,3,CBlock,4.0,3.0,No,3.0,766.0,1.0,0.0,656.0,1422.0,GasA,4,1,SBrkr,1675,0,0,1675,0.0,0.0,2,0,3,1,3.0,8,0.0,2,4.0,Attchd,1959.0,1.0,1.0,365.0,3.0,3.0,1,0,132,0,0,0,0,0.0,0.0,,0,5,2010,WD,Normal,63
1556,50,RL,72.0,10632,1,,0,Lvl,1,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,3,1917,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,2.0,No,1.0,0.0,1.0,0.0,689.0,689.0,GasA,4,0,SBrkr,725,499,0,1224,0.0,0.0,1,1,3,1,0.0,6,3.0,0,0.0,Detchd,1917.0,1.0,1.0,180.0,2.0,2.0,0,0,0,248,0,0,0,0.0,0.0,,0,1,2010,COD,Normal,105
1557,190,RL,60.0,9900,1,,1,Lvl,1,Inside,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,BrkTil,3.0,3.0,No,3.0,1026.0,1.0,0.0,186.0,1212.0,GasA,3,0,SBrkr,1212,180,0,1392,1.0,0.0,1,0,3,1,3.0,6,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,0,0,168,0,0,0,0.0,0.0,,0,2,2010,ConLD,Normal,107
1558,50,RL,65.0,6001,1,,0,Bnk,1,Inside,Mod,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2.0,3.0,No,2.0,368.0,1.0,0.0,232.0,600.0,GasA,5,0,SBrkr,600,319,0,919,0.0,0.0,1,0,3,1,3.0,5,0.0,0,0.0,Detchd,1940.0,1.0,1.0,231.0,3.0,3.0,1,0,0,45,0,0,0,0.0,3.0,,0,3,2010,WD,Normal,82
